,title,rating
7852,Southbound (2016),0.0
7853,Southland Tales (2006),0.0
7854,Southpaw (2015),0.0
7855,Soylent Green (1973),0.0
7856,Space Battleship Yamato (2010),0.0
7857,Space Buddies (2009),0.0
7860,Space Truckers (1996),0.0
7861,SpaceCamp (1986),0.0
7863,Spaced Invaders (1990),0.0
7864,Spacehunter: Adventures in the Forbidden Zone (1983),0.0
7865,Spanglish (2004),0.0
7866,"Spanish Apartment, The (L'auberge espagnole) (2002)",0.0
7847,Source Code (2011),0.0
7846,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",0.0
7845,"Sound of Thunder, A (2005)",0.0
7836,Sorrow (2015),0.0
7830,Sophie's Choice (1982),0.0
7831,"Sorcerer's Apprentice, The (2010)",0.0
7832,Sorority Babes in the Slimeball Bowl-O-Rama (1988),0.0
7833,Sorority Boys (2002),0.0
7834,Sorority House Massacre (1986),0.0
7835,Sorority House Massacre II (1990),0.0
7837,Sorry to Bother You (2018),0.0
7844,Sound of My Voice (2011),0.0
7838,"Sorry, Wrong Number (1948)",0.0
7839,Soul Food (1997),0.0
7840,Soul Man (1986),0.0
7841,Soul Plane (2004),0.0
7842,Soul Surfer (2011),0.0
7843,"Sound of Music, The (1965)",0.0
7867,"Spanish Prisoner, The (1997)",0.0
7870,Spartan (2004),0.0
7910,Spriggan (Supurigan) (1998),0.0
7872,Special (2006),0.0
7894,Spiral (2007),0.0
7895,Spiral (2018),0.0
7896,Spirit Camp (2009),0.0
7897,"Spirit, The (2008)",0.0
7898,Spirit: Stallion of the Cimarron (2002),0.0
7899,Spirited Away (Sen to Chihiro no kamikakushi) (2001),0.0
7900,Spirits of the Dead (1968),0.0
7901,"Spitfire Grill, The (1996)",0.0
7903,Splendor in the Grass (1961),0.0
7904,Splice (2009),0.0
7905,Splinter (2008),0.0
7906,Split (2017),0.0
7907,"SpongeBob SquarePants Movie, The (2004)",0.0
7908,Spotlight (2015),0.0
7909,Spread (2009),0.0
7893,Spies Like Us (1985),0.0
7892,"Spiderwick Chronicles, The (2008)",0.0
7891,Spider-Man 3 (2007),0.0
7881,Speed 2: Cruise Control (1997),0.0
7873,"Special Day, A (Giornata particolare, Una) (1977)",0.0
7874,"Specialist, The (1994)",0.0
7876,Species II (1998),0.0
7877,Species III (2004),0.0
7878,Spectre (2015),0.0
7879,Speechless (1994),0.0
7882,Speed Racer (2008),0.0
7890,Spider-Man 2 (2004),0.0
7883,Spellbound (1945),0.0
7884,Spellbound (2002),0.0
7885,Spellbound (2011),0.0
7886,Sphere (1998),0.0
7887,Spice World (1997),0.0
7888,Spider (2002),0.0
7999,Stealing Harvard (2002),0.0
8000,Stealing Home (1988),0.0
8001,Stealing Rembrandt (Rembrandt) (2003),0.0
8112,Suicide Kings (1997),0.0
8096,SubUrbia (1997),0.0
8097,Submarine (2010),0.0
8098,"Substitute, The (1996)",0.0
8099,Suburban Commando (1991),0.0
8100,Subway (1985),0.0
8101,Sucker Punch (2011),0.0
8102,Sudden Death (1995),0.0
8103,Sudden Impact (1983),0.0
8104,Suddenly (1954),0.0
8105,"Suddenly, Last Summer (1959)",0.0
8106,Suffragette (2015),0.0
8107,Sugar & Spice (2001),0.0
8108,Sugar Hill (1994),0.0
8109,Sugar Town (1999),0.0
8110,"Sugarland Express, The (1974)",0.0
8095,Style Wars (1983),0.0
8094,"Stupids, The (1996)",0.0
8093,"Stunt Man, The (1980)",0.0
8084,Striptease (1996),0.0
8078,Stretch (2014),0.0
8079,Strictly Ballroom (1992),0.0
8080,Strictly Sexual (2008),0.0
8081,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",0.0
8082,Striking Distance (1993),0.0
8083,Stripes (1981),0.0
8085,Stroszek (1977),0.0
8092,Stuck on You (2003),0.0
8086,Stuart Little (1999),0.0
8087,Stuart Little 2 (2002),0.0
8088,Stuart Little 3: Call of the Wild (2005),0.0
8089,Stuart Saves His Family (1995),0.0
8090,Stuck (2007),0.0
8091,Stuck in Love (2012),0.0
8111,Suicide Club (Jisatsu saakuru) (2001),0.0
8113,Suicide Squad (2016),0.0
8002,Stealth (2005),0.0
8114,Sukiyaki Western Django (2008),0.0
8133,Sunshine (1999),0.0
8134,Sunshine (2007),0.0
8135,Sunshine Cleaning (2008),0.0
8136,Sunshine State (2002),0.0
8137,Super (2010),0.0
8138,Super 8 (2011),0.0
8139,Super High Me (2007),0.0
8140,Super Mario Bros. (1993),0.0
8141,Super Size Me (2004),0.0
8142,Super Troopers (2001),0.0
8143,"Super, The (1991)",0.0
8144,SuperFly (2018),0.0
8145,Superbad (2007),0.0
8146,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),0.0
8147,Supercop 2 (Project S) (Chao ji ji hua) (1993),0.0
8132,Sunset Park (1996),0.0
8131,"Sunset Limited, The (2011)",0.0
8130,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0.0
8121,Summer Rental (1985),0.0
8115,Sullivan's Travels (1941),0.0
8116,Sully (2016),0.0
8117,"Sum of All Fears, The (2002)",0.0
8118,"Sum of Us, The (1994)",0.0
8119,Summer Catch (2001),0.0
8120,"Summer Place, A (1959)",0.0
8122,Summer School (1987),0.0
8129,Sunrise: A Song of Two Humans (1927),0.0
8123,Summer Wars (Samâ wôzu) (2009),0.0
8124,Summer of Sam (1999),0.0
8125,"Summer's Tale, A (Conte d'été) (1996)",0.0
8126,Sun Alley (Sonnenallee) (1999),0.0
8127,Sunflower (Xiang ri kui) (2005),0.0
8128,Sunless (Sans Soleil) (1983),0.0
8077,"Streetcar Named Desire, A (1951)",0.0
8076,Street Kings (2008),0.0
8075,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),0.0
8074,Street Fighter (1994),0.0
8021,Steve Jobs (2015),0.0
8022,Steve Jobs: The Man in the Machine (2015),0.0
8023,Stevie (2002),0.0
8024,Stick It (2006),0.0
8025,Stigmata (1999),0.0
8026,Still Alice (2014),0.0
8027,Still Crazy (1998),0.0
8028,Still Walking (Aruitemo aruitemo) (2008),0.0
8029,"Sting, The (1973)",0.0
8030,Stingray Sam (2009),0.0
8031,Stir Crazy (1980),0.0
8032,Stir of Echoes (1999),0.0
8033,Stitch! The Movie (2003),0.0
8034,Stoked: The Rise and Fall of Gator (2002),0.0
8035,Stoker (2013),0.0
8020,Stepmom (1998),0.0
8019,"Stepford Wives, The (2004)",0.0
8018,"Stepford Wives, The (1975)",0.0
8009,Steel Magnolias (1989),0.0
8003,Steam of Life (Miesten vuoro) (2010),0.0
8004,Steam: The Turkish Bath (Hamam) (1997),0.0
8005,"Steamboat Bill, Jr. (1928)",0.0
8006,Steamboat Willie (1928),0.0
8007,Steamboy (Suchîmubôi) (2004),0.0
8008,Steel (1997),0.0
8010,Stefan Zweig: Farewell to Europe (2016),0.0
8017,"Stepfather, The (1987)",0.0
8011,Steins;Gate the Movie: The Burden of Déjà vu (2013),0.0
8012,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",0.0
8013,Step Brothers (2008),0.0
8014,Step Into Liquid (2002),0.0
8015,Step Up (2006),0.0
8016,Step Up 2 the Streets (2008),0.0
8036,"Stolen Children (Ladro di bambini, Il) (1992)",0.0
8037,Stolen Summer (2002),0.0
8038,Stomp the Yard (2007),0.0
8065,Stranger in the House (1997),0.0
8058,Strange Circus (Kimyô na sâkasu) (2005),0.0
8060,"Strange Love of Martha Ivers, The (1946)",0.0
8061,Strange Magic (2015),0.0
8062,Strange Wilderness (2008),0.0
8063,Strangeland (1998),0.0
8064,Stranger Than Paradise (1984),0.0
8066,Stranger than Fiction (2006),0.0
8056,"Straight Story, The (1999)",0.0
8067,"Stranger, The (1946)",0.0
8069,Strangers with Candy (2005),0.0
8070,"Strangers, The (2008)",0.0
8071,Straw Dogs (1971),0.0
8072,Strawberry and Chocolate (Fresa y chocolate) (1993),0.0
8073,Stray Dog (Nora inu) (1949),0.0
8057,Strange Brew (1983),0.0
8055,Straight Outta Compton (2015),0.0
8039,Stone (2010),0.0
8046,Stop-Loss (2008),0.0
8040,Stone Reader (2002),0.0
8041,Stoned (2005),0.0
8042,Stonewall (2015),0.0
8043,"Stoning of Soraya M., The (2008)",0.0
8044,Stop Making Sense (1984),0.0
8045,Stop! Or My Mom Will Shoot (1992),0.0
8047,Storks (2016),0.0
8054,"Strada, La (1954)",0.0
8048,"Story of Film: An Odyssey, The (2011)",0.0
8049,"Story of O, The (Histoire d'O) (1975)",0.0
8050,"Story of Us, The (1999)",0.0
8051,"Story of Women (Affaire de femmes, Une) (1988)",0.0
8052,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",0.0
8053,Storytelling (2001),0.0
4962,Leap of Faith (1992),0.0
4840,LBJ (2017),0.0
4960,Lean on Me (1989),0.0
1669,Chappie (2015),0.0
1653,Certified Copy (Copie conforme) (2010),0.0
1654,Cesar Chavez (2014),0.0
1655,Chain Reaction (1996),0.0
1656,Chain of Fools (2000),0.0
1657,Chairman of the Board (1998),0.0
1658,"Chamber, The (1996)",0.0
1659,"Champ, The (1979)",0.0
1660,Chances Are (1989),0.0
1661,"Change-Up, The (2011)",0.0
1662,Changeling (2008),0.0
1663,"Changeling, The (1980)",0.0
1664,Changing Lanes (2002),0.0
1665,Chaos (2005),0.0
1666,Chaos Theory (2007),0.0
1667,Chapayev (1934),0.0
1652,"Cercle Rouge, Le (Red Circle, The) (1970)",0.0
1651,"Century of the Self, The (2002)",0.0
1650,Central Station (Central do Brasil) (1998),0.0
1641,Cellular (2004),0.0
1634,"Caveman's Valentine, The (2001)",0.0
1635,Cecil B. DeMented (2000),0.0
1636,Cedar Rapids (2011),0.0
1637,"Celebration, The (Festen) (1998)",0.0
1638,Celebrity (1998),0.0
1639,Cell 211 (Celda 211) (2009),0.0
1642,"Celluloid Closet, The (1995)",0.0
1649,Central Intelligence (2016),0.0
1643,Celtic Pride (1996),0.0
1644,"Cement Garden, The (1993)",0.0
1645,Cemetery Junction (2010),0.0
1646,Cemetery Man (Dellamorte Dellamore) (1994),0.0
1647,Center Stage (2000),0.0
1648,"Center of the World, The (2001)",0.0
1668,Chaplin (1992),0.0
1670,Character (Karakter) (1997),0.0
1632,"Cave, The (2005)",0.0
1671,Charade (1963),0.0
1692,Chasuke's Journey (2015),0.0
1693,Che: Part One (2008),0.0
1694,Che: Part Two (2008),0.0
1695,"Cheap Detective, The (1978)",0.0
1696,Cheaper by the Dozen (1950),0.0
1697,Cheaper by the Dozen (2003),0.0
1698,Cheaper by the Dozen 2 (2005),0.0
1699,Cheburashka (1971),0.0
1700,Cheech & Chong's The Corsican Brothers (1984),0.0
1701,Cheech and Chong's Up in Smoke (1978),0.0
1702,Chef (2014),0.0
1703,Cherish (2002),0.0
1704,Cherry 2000 (1987),0.0
1705,Cherrybomb (2009),0.0
1706,Chi-Raq (2015),0.0
1691,Chasing Papi (a.k.a. Papi Chulo) (2003),0.0
1690,Chasing Liberty (2004),0.0
1688,Chasers (1994),0.0
1678,Charlie and the Chocolate Factory (2005),0.0
1672,Chariots of Fire (1981),0.0
1673,Charley Varrick (1973),0.0
1674,Charlie Bartlett (2007),0.0
1675,"Charlie Brown Christmas, A (1965)",0.0
1676,Charlie Countryman (2013),0.0
1677,Charlie Wilson's War (2007),0.0
1680,Charlie's Angels: Full Throttle (2003),0.0
1687,"Chaser, The (Chugyeogja) (2008)",0.0
1681,"Charlie, the Lonesome Cougar (1967)",0.0
1682,Charlotte Gray (2001),0.0
1683,Charlotte's Web (1973),0.0
1684,Charlotte's Web (2006),0.0
1685,Charly (1968),0.0
1686,"Chase, The (1994)",0.0
1633,Caveman (1981),0.0
1631,Cave of Forgotten Dreams (2010),0.0
1552,Captain Fantastic (2016),0.0
1592,Cashback (2004),0.0
1574,Carnival of Souls (1962),0.0
1575,Carnosaur (1993),0.0
1576,Carnosaur 2 (1995),0.0
1577,Carnosaur 3: Primal Species (1996),0.0
1578,Carol (2015),0.0
1579,Carpool (1996),0.0
1581,Carrie (2002),0.0
1582,Carrie (2013),0.0
1583,Carry On Don't Lose Your Head (1966),0.0
1584,Carry on Cabby (1963),0.0
1585,Carry on Cruising (1962),0.0
1586,Cars (2006),0.0
1587,Cars 2 (2011),0.0
1588,Cars 3 (2017),0.0
1590,Casanova (2005),0.0
1573,Carnival Magic (1981),0.0
1572,Carnal Knowledge (1971),0.0
1571,Carnage (2011),0.0
1560,Capturing the Friedmans (2003),0.0
1554,"Captain Newman, M.D. (1963)",0.0
1555,Captain Phillips (2013),0.0
1556,Captain Ron (1992),0.0
1557,Captain Underpants: The First Epic Movie (2017),0.0
1558,Captains Courageous (1937),0.0
1559,"Captive, The (2014)",0.0
1561,Car Wash (1976),0.0
1570,Carlito's Way (1993),0.0
1562,"Carabineers, The (Carabiniers, Les) (1963)",0.0
1563,Carandiru (2003),0.0
1566,Career Girls (1997),0.0
1567,Career Opportunities (1991),0.0
1568,Careful What You Wish For (2015),0.0
1569,Cargo (2009),0.0
1591,Case 39 (2009),0.0
1593,Cashback (2006),0.0
1630,Catwoman (2004),0.0
1595,Casino Jack (2010),0.0
1614,"Cat in the Hat, The (2003)",0.0
1615,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",0.0
1616,Cat on a Hot Tin Roof (1958),0.0
1617,Cat's Eye (1985),0.0
1618,"Cat's Meow, The (2002)",0.0
1619,Catch .44 (2011),0.0
1621,Catch That Kid (2004),0.0
1622,Catch a Fire (2006),0.0
1623,Catch and Release (2006),0.0
1624,Catch-22 (1970),0.0
1625,Catfish (2010),0.0
1626,Cats & Dogs (2001),0.0
1627,Cats (1998),0.0
1628,Cats Don't Dance (1997),0.0
1629,Catwalk (1996),0.0
1613,"Cat from Outer Space, The (1978)",0.0
1612,"Cat and the Canary, The (1927)",0.0
1611,Cat Soup (Nekojiru-so) (2001),0.0
1602,Cast Away (2000),0.0
1596,Casino Royale (1967),0.0
1597,Casino Royale (2006),0.0
1598,Casper (1995),0.0
1599,Casper Meets Wendy (1998),0.0
1600,Cassandra's Dream (2007),0.0
1601,Casshern (2004),0.0
1603,Castaway on the Moon (Kimssi pyoryugi) (2009),0.0
1610,"Cat Returns, The (Neko no ongaeshi) (2002)",0.0
1604,Castle Freak (1995),0.0
1605,"Castle, The (1997)",0.0
1606,Casualties of War (1989),0.0
1607,Cat Ballou (1965),0.0
1608,Cat People (1942),0.0
1609,Cat People (1982),0.0
1708,Chicken Little (2005),0.0
1711,Child's Play 2 (1990),0.0
1712,Child's Play 3 (1991),0.0
1824,Clear and Present Danger (1994),0.0
1807,"Claim, The (2000)",0.0
1808,"Claire's Knee (Genou de Claire, Le) (1970)",0.0
1809,"Clan of the Cave Bear, The (1986)",0.0
1810,Clara's Heart (1988),0.0
1812,Clash of the Titans (2010),0.0
1813,Class (1983),0.0
1814,Class Act (1992),0.0
1815,Class Action (1991),0.0
1816,Class Reunion (1982),0.0
1817,Class of Nuke 'Em High (1986),0.0
1818,"Class, The (Entre les murs) (2008)",0.0
1819,"Class, The (Klass) (2007)",0.0
1820,Clay Pigeons (1998),0.0
1821,"Claymation Christmas Celebration, A (1987)",0.0
1822,Clean Slate (1994),0.0
1806,"Civil War, The (1990)",0.0
1805,"Civil Action, A (1998)",0.0
1804,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",0.0
1794,City Slickers (1991),0.0
1788,Citizenfour (2014),0.0
1789,City Hall (1996),0.0
1790,City Heat (1984),0.0
1791,City Hunter (Sing si lip yan) (1993),0.0
1792,City Island (2009),0.0
1793,City Lights (1931),0.0
1795,City Slickers II: The Legend of Curly's Gold (1994),0.0
1803,"City of Women, The (Città delle donne, La) (1980)",0.0
1796,City by the Sea (2002),0.0
1797,City of Angels (1998),0.0
1798,City of Ember (2008),0.0
1799,City of God (Cidade de Deus) (2002),0.0
1801,"City of Lost Souls, The (Hyôryuu-gai) (2000)",0.0
1802,City of Men (Cidade dos Homens) (2007),0.0
1823,Cleanskin (2012),0.0
1826,Clerks II (2006),0.0
1713,"Child, The (L'enfant) (2005)",0.0
1827,Click (2006),0.0
1848,Clown (2014),0.0
1849,Club Dread (2004),0.0
1850,Club Paradise (1986),0.0
1851,Clue (1985),0.0
1853,Coach Carter (2005),0.0
1854,Coal Miner's Daughter (1980),0.0
1855,Cobb (1994),0.0
1856,Cobra (1986),0.0
1857,Cocaine Cowboys (2006),0.0
1858,Cocktail (1988),0.0
1859,Coco (2017),0.0
1860,Coco Before Chanel (Coco avant Chanel) (2009),0.0
1861,"Cocoanuts, The (1929)",0.0
1863,Cocoon: The Return (1988),0.0
1864,Code 46 (2003),0.0
1847,Cloverfield (2008),0.0
1846,Cloudy with a Chance of Meatballs 2 (2013),0.0
1845,Cloudy with a Chance of Meatballs (2009),0.0
1834,Clockwise (1986),0.0
1828,"Client, The (1994)",0.0
1829,Cliffhanger (1993),0.0
1830,Cloak & Dagger (1984),0.0
1831,Clockers (1995),0.0
1832,Clockstoppers (2002),0.0
1833,Clockwatchers (1997),0.0
1837,Close Range (2015),0.0
1844,Cloudburst (2011),0.0
1838,Closely Watched Trains (Ostre sledované vlaky) (1966),0.0
1839,Closer (2004),0.0
1840,"Closer You Get, The (2000)",0.0
1841,Closer to the Moon (2013),0.0
1842,"Closet, The (Placard, Le) (2001)",0.0
1843,Cloud Atlas (2012),0.0
1787,Citizen X (1995),0.0
1786,Citizen Ruth (1996),0.0
1785,Citizen Kane (1941),0.0
1784,Cirque du Freak: The Vampire's Assistant (2009),0.0
1733,Chinese Box (1997),0.0
1734,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",0.0
1735,Chinese Puzzle (Casse-tête chinois) (2013),0.0
1736,Chitty Chitty Bang Bang (1968),0.0
1737,Chocolat (1988),0.0
1738,Chocolat (2000),0.0
1739,Choke (2008),0.0
1740,Chopper (2000),0.0
1741,Chopper Chicks in Zombietown (1989),0.0
1742,Chopping Mall (a.k.a. Killbots) (1986),0.0
1743,"Chorus Line, A (1985)",0.0
1744,"Chorus, The (Choristes, Les) (2004)",0.0
1745,Chouchou (2003),0.0
1746,Chris Rock: Bigger & Blacker (1999),0.0
1747,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),0.0
1731,"China Syndrome, The (1979)",0.0
1730,China Blue (2005),0.0
1729,Chill Factor (1999),0.0
1720,Children of the Corn (1984),0.0
1714,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",0.0
1715,Children of Dune (2003),0.0
1716,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0.0
1717,"Children of Huang Shi, The (2008)",0.0
1718,Children of Men (2006),0.0
1719,Children of a Lesser God (1986),0.0
1721,Children of the Corn II: The Final Sacrifice (1993),0.0
1728,"Children, The (2008)",0.0
1722,Children of the Corn III (1994),0.0
1723,Children of the Corn IV: The Gathering (1996),0.0
1724,Children of the Damned (1963),0.0
1725,Children of the Night (1991),0.0
1726,Children of the Revolution (1996),0.0
1727,"Children's Hour, The (1961)",0.0
1748,Christina P: Mother Inferior (2017),0.0
1749,Christine (1983),0.0
1750,"Christmas Carol, A (1938)",0.0
1776,Cinderella Man (2005),0.0
1770,Cigarette Burns (2005),0.0
1771,Cimarron (1931),0.0
1772,"Cincinnati Kid, The (1965)",0.0
1773,Cinderella (1950),0.0
1774,Cinderella (1997),0.0
1775,Cinderella (2015),0.0
1777,"Cinderella Story, A (2004)",0.0
1768,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",0.0
1778,Cinema Paradiso (Nuovo cinema Paradiso) (1989),0.0
1779,Cinemania (2002),0.0
1780,Circle of Friends (1995),0.0
1781,"Circle, The (Dayereh) (2000)",0.0
1782,Circus (2000),0.0
1783,"Circus, The (1928)",0.0
1769,"Cider House Rules, The (1999)",0.0
1767,Chungking Express (Chung Hing sam lam) (1994),0.0
1751,"Christmas Carol, A (1977)",0.0
1758,Christmas with the Kranks (2004),0.0
1752,"Christmas Carol, A (1999)",0.0
1753,"Christmas Carol, A (2009)",0.0
1754,"Christmas Carol, A (Scrooge) (1951)",0.0
1755,"Christmas Story, A (1983)",0.0
1756,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),0.0
1757,Christmas in Connecticut (1992),0.0
1759,Christopher Columbus: The Discovery (1992),0.0
1766,"Chump at Oxford, A (1940)",0.0
1760,Chronicle (2012),0.0
1761,"Chronicles of Narnia: Prince Caspian, The (2008)",0.0
1762,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",0.0
1763,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",0.0
1764,"Chronicles of Riddick, The (2004)",0.0
1765,Chuck & Buck (2000),0.0
1553,Captain Horatio Hornblower R.N. (1951),0.0
1551,Captain Corelli's Mandolin (2001),0.0
1866,Coffee Town (2013),0.0
1362,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",0.0
1346,Breakin' (1984),0.0
1347,Breakin' 2: Electric Boogaloo (1984),0.0
1348,Breakin' All the Rules (2004),0.0
1349,Breaking Away (1979),0.0
1350,Breaking the Waves (1996),0.0
1351,Breathe (2014),0.0
1352,Breathless (1983),0.0
1353,Breathless (À bout de souffle) (1960),0.0
1354,"Breed, The (2006)",0.0
1355,Brewster's Millions (1985),0.0
1356,"Brice Man, The (Brice de Nice) (2005)",0.0
1357,Brick (2005),0.0
1358,Brick Mansions (2014),0.0
1359,Bride & Prejudice (2004),0.0
1360,Bride Wars (2009),0.0
1345,Breakfast with Scot (2007),0.0
1344,Breakfast on Pluto (2005),0.0
1343,Breakfast at Tiffany's (1961),0.0
1331,Brave New World (1998),0.0
1325,Branded to Kill (Koroshi no rakuin) (1967),0.0
1326,"Brandon Teena Story, The (1998)",0.0
1327,"Brass Teapot, The (2012)",0.0
1328,Brassed Off (1996),0.0
1329,Brave (2012),0.0
1330,"Brave Little Toaster, The (1987)",0.0
1332,"Brave One, The (2007)",0.0
1341,Breaker Morant (1980),0.0
1335,Breach (2007),0.0
1336,Bread and Chocolate (Pane e cioccolata) (1973),0.0
1337,Bread and Roses (2000),0.0
1338,Bread and Tulips (Pane e tulipani) (2000),0.0
1339,"Break-Up, The (2006)",0.0
1340,Breakdown (1997),0.0
1361,Bride of Chucky (Child's Play 4) (1998),0.0
1363,Bride of Re-Animator (1990),0.0
1323,Brainstorm (2001),0.0
1364,Bridesmaids (2011),0.0
1383,Bring It On (2000),0.0
1384,Bring It On Again (2004),0.0
1385,Bring It On: All or Nothing (2006),0.0
1386,Bring It On: Fight to the Finish (2009),0.0
1387,Bring It On: In It To Win It (2007),0.0
1388,Bring Me the Head of Alfredo Garcia (1974),0.0
1389,Bringing Down the House (2003),0.0
1391,Bringing Up Baby (1938),0.0
1392,Broadcast News (1987),0.0
1393,Broadway Danny Rose (1984),0.0
1394,"Broadway Melody, The (1929)",0.0
1395,Brokeback Mountain (2005),0.0
1396,Brokedown Palace (1999),0.0
1397,Broken (2012),0.0
1398,Broken Arrow (1950),0.0
1382,Brighton Beach Memoirs (1986),0.0
1381,Bright Star (2009),0.0
1380,"Bright Lights, Big City (1988)",0.0
1371,"Bridges of Madison County, The (1995)",0.0
1365,"Bridge Too Far, A (1977)",0.0
1366,"Bridge at Remagen, The (1969)",0.0
1367,Bridge of Spies (2015),0.0
1368,"Bridge on the River Kwai, The (1957)",0.0
1369,Bridge to Terabithia (2007),0.0
1370,"Bridge, The (2006)",0.0
1372,Bridget Jones's Baby (2016),0.0
1379,Bright (2017),0.0
1373,Bridget Jones's Diary (2001),0.0
1374,Bridget Jones: The Edge of Reason (2004),0.0
1375,Brief Encounter (1946),0.0
1376,"Brief History of Time, A (1991)",0.0
1377,Brigadoon (1954),0.0
1378,Brigham City (2001),0.0
1324,Brake (2012),0.0
1322,Brainstorm (1983),0.0
1550,Captain Blood (1935),0.0
1285,"Bounty Hunter, The (2010)",0.0
1265,"Boondock Saints, The (2000)",0.0
1267,Bootleggers (1961),0.0
1268,Booty Call (1997),0.0
1269,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),0.0
1270,Born Free (1966),0.0
1271,Born Yesterday (1950),0.0
1272,Born in East L.A. (1987),0.0
1273,Born into Brothels (2004),0.0
1275,Born to Be Wild (1995),0.0
1276,Born to Kill (1947),0.0
1277,"Borrowers, The (1997)",0.0
1278,"Boss of It All, The (Direktøren for det hele) (2006)",0.0
1279,Bossa Nova (2000),0.0
1281,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),0.0
1282,Bounce (2000),0.0
1264,"Boondock Saints II: All Saints Day, The (2009)",0.0
1263,Boomerang (1992),0.0
1262,Book of Shadows: Blair Witch 2 (2000),0.0
1253,Bonfire of the Vanities (1990),0.0
1247,Bollywood/Hollywood (2002),0.0
1248,Bolt (2008),0.0
1249,"Bone Collector, The (1999)",0.0
1250,"Bone Man, The (Der Knochenmann) (2009)",0.0
1251,Bone Tomahawk (2015),0.0
1252,Bones (2001),0.0
1254,Boniface's Holiday (1965),0.0
1261,Book of Love (1990),0.0
1255,Bonnie and Clyde (1967),0.0
1256,Boogeyman (2005),0.0
1257,"Boogeyman, The (1980)",0.0
1258,Boogie Nights (1997),0.0
1259,"Book Thief, The (2013)",0.0
1260,"Book of Eli, The (2010)",0.0
1284,Boundaries (2018),0.0
1286,"Bounty, The (1984)",0.0
1321,"Brain That Wouldn't Die, The (1962)",0.0
1287,"Bourne Identity, The (1988)",0.0
1306,Boyhood (2014),0.0
1307,Boys (1996),0.0
1308,Boys Don't Cry (1999),0.0
1309,Boys Life (1995),0.0
1310,Boys Town (1938),0.0
1311,Boys and Girls (2000),0.0
1312,"Boys from Brazil, The (1978)",0.0
1313,"Boys of Baraka, The (2005)",0.0
1314,"Boys of St. Vincent, The (1992)",0.0
1315,Boys on the Side (1995),0.0
1316,"Boys, The (1998)",0.0
1317,Boyz N the Hood (1991),0.0
1318,Braddock: Missing in Action III (1988),0.0
1319,"Brady Bunch Movie, The (1995)",0.0
1320,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",0.0
1305,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",0.0
1304,"Boy and His Dog, A (1975)",0.0
1303,"Boy Who Could Fly, The (1986)",0.0
1294,Bowling for Columbine (2002),0.0
1288,"Bourne Identity, The (2002)",0.0
1289,"Bourne Legacy, The (2012)",0.0
1290,"Bourne Supremacy, The (2004)",0.0
1291,"Bourne Ultimatum, The (2007)",0.0
1292,"Bow, The (Hwal) (2005)",0.0
1293,Bowfinger (1999),0.0
1295,Boxcar Bertha (1972),0.0
1302,Boy Meets Girl (2015),0.0
1296,"Boxer, The (1997)",0.0
1297,Boxing Helena (1993),0.0
1298,Boy (2010),0.0
1299,Boy A (2007),0.0
1300,Boy Eats Girl (2005),0.0
1301,Boy Meets Girl (1984),0.0
1399,Broken Arrow (1996),0.0
1400,Broken English (1996),0.0
1401,Broken Flowers (2005),0.0
1512,Call Me by Your Name (2017),0.0
1496,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",0.0
1497,"Cable Guy, The (1996)",0.0
1498,Caddyshack (1980),0.0
1499,Caddyshack II (1988),0.0
1500,Cadillac Man (1990),0.0
1501,Café Society (2016),0.0
1502,Cage Dive (2017),0.0
1503,"Cage aux Folles, La (1978)",0.0
1504,"Caine Mutiny, The (1954)",0.0
1505,Cake (2014),0.0
1506,Calamity Jane (1953),0.0
1507,"Calcium Kid, The (2004)",0.0
1508,Calendar Girl (1993),0.0
1509,Calendar Girls (2003),0.0
1510,California Split (1974),0.0
1495,"Cabin in the Woods, The (2012)",0.0
1494,Cabin Fever (2002),0.0
1493,Cabin Boy (1994),0.0
